Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
234	:	1674273537.488	     0.140	0	0	0	0	magma -b cut:=5000 D:=234 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
235	:	1674273537.491	     0.140	0	0	0	0	magma -b cut:=5000 D:=235 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
238	:	1674273537.504	     0.131	0	0	0	0	magma -b cut:=5000 D:=238 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
239	:	1674273537.508	     0.130	0	0	0	0	magma -b cut:=5000 D:=239 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
240	:	1674273537.512	     0.132	0	0	0	0	magma -b cut:=5000 D:=240 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
243	:	1674273537.524	     0.125	0	0	0	0	magma -b cut:=5000 D:=243 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
242	:	1674273537.519	     0.134	0	0	0	0	magma -b cut:=5000 D:=242 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
244	:	1674273537.527	     0.130	0	0	0	0	magma -b cut:=5000 D:=244 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
246	:	1674273537.548	     0.123	0	0	0	0	magma -b cut:=5000 D:=246 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
245	:	1674273537.544	     0.133	0	0	0	0	magma -b cut:=5000 D:=245 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
247	:	1674273537.551	     0.129	0	0	0	0	magma -b cut:=5000 D:=247 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
250	:	1674273537.575	     0.113	0	0	0	0	magma -b cut:=5000 D:=250 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
251	:	1674273537.579	     0.114	0	0	0	0	magma -b cut:=5000 D:=251 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
255	:	1674273537.596	     0.107	0	0	0	0	magma -b cut:=5000 D:=255 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
254	:	1674273537.591	     0.115	0	0	0	0	magma -b cut:=5000 D:=254 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
256	:	1674273537.600	     0.113	0	0	0	0	magma -b cut:=5000 D:=256 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
259	:	1674273537.613	     0.104	0	0	0	0	magma -b cut:=5000 D:=259 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
258	:	1674273537.608	     0.112	0	0	0	0	magma -b cut:=5000 D:=258 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
252	:	1674273537.582	     0.147	0	0	0	0	magma -b cut:=5000 D:=252 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
262	:	1674273537.628	     0.104	0	0	0	0	magma -b cut:=5000 D:=262 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
260	:	1674273537.620	     0.116	0	0	0	0	magma -b cut:=5000 D:=260 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
261	:	1674273537.623	     0.118	0	0	0	0	magma -b cut:=5000 D:=261 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
