Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
824	:	1674359492.643	     1.039	0	30	0	0	magma -b label:=2.2.28.1-3.2-3.1-sl-0 scripts/generate_kposs.m
850	:	1674359492.794	     0.890	0	27	0	0	magma -b label:=2.2.28.1-18.1-3.1-sl-0 scripts/generate_kposs.m
846	:	1674359492.779	     0.908	0	27	0	0	magma -b label:=2.2.28.1-14.1-3.1-sl-0 scripts/generate_kposs.m
866	:	1674359492.895	     0.802	0	27	0	0	magma -b label:=2.2.28.1-24.2-3.1-sl-0 scripts/generate_kposs.m
865	:	1674359492.874	     0.824	0	27	0	0	magma -b label:=2.2.28.1-24.2-1.1-sl-0 scripts/generate_kposs.m
874	:	1674359492.951	     0.750	0	27	0	0	magma -b label:=2.2.28.1-27.3-3.1-sl-0 scripts/generate_kposs.m
847	:	1674359492.781	     0.928	0	27	0	0	magma -b label:=2.2.28.1-16.1-1.1-sl-0 scripts/generate_kposs.m
863	:	1674359492.865	     0.848	0	27	0	0	magma -b label:=2.2.28.1-24.1-1.1-sl-0 scripts/generate_kposs.m
870	:	1674359492.932	     0.785	0	27	0	0	magma -b label:=2.2.28.1-27.1-3.1-sl-0 scripts/generate_kposs.m
845	:	1674359492.777	     0.955	0	27	0	0	magma -b label:=2.2.28.1-14.1-1.1-sl-0 scripts/generate_kposs.m
834	:	1674359492.733	     1.000	0	26	0	0	magma -b label:=2.2.28.1-8.1-3.1-sl-0 scripts/generate_kposs.m
825	:	1674359492.683	     1.053	0	30	0	0	magma -b label:=2.2.28.1-4.1-1.1-sl-0 scripts/generate_kposs.m
881	:	1674359493.010	     0.733	0	27	0	0	magma -b label:=2.2.28.1-29.2-1.1-sl-0 scripts/generate_kposs.m
823	:	1674359492.640	     1.107	0	30	0	0	magma -b label:=2.2.28.1-3.2-1.1-sl-0 scripts/generate_kposs.m
836	:	1674359492.739	     1.010	0	26	0	0	magma -b label:=2.2.28.1-9.1-3.1-sl-0 scripts/generate_kposs.m
855	:	1674359492.814	     0.939	0	27	0	0	magma -b label:=2.2.28.1-19.1-1.1-sl-0 scripts/generate_kposs.m
871	:	1674359492.937	     0.818	0	27	0	0	magma -b label:=2.2.28.1-27.2-1.1-sl-0 scripts/generate_kposs.m
832	:	1674359492.720	     1.039	0	26	0	0	magma -b label:=2.2.28.1-7.1-3.1-sl-0 scripts/generate_kposs.m
872	:	1674359492.939	     0.823	0	27	0	0	magma -b label:=2.2.28.1-27.2-3.1-sl-0 scripts/generate_kposs.m
877	:	1674359492.987	     0.786	0	27	0	0	magma -b label:=2.2.28.1-28.1-1.1-sl-0 scripts/generate_kposs.m
862	:	1674359492.857	     0.925	0	27	0	0	magma -b label:=2.2.28.1-21.2-3.1-sl-0 scripts/generate_kposs.m
882	:	1674359493.044	     0.743	0	27	0	0	magma -b label:=2.2.28.1-29.2-3.1-sl-0 scripts/generate_kposs.m
833	:	1674359492.730	     1.060	0	28	0	0	magma -b label:=2.2.28.1-8.1-1.1-sl-0 scripts/generate_kposs.m
873	:	1674359492.948	     0.858	0	27	0	0	magma -b label:=2.2.28.1-27.3-1.1-sl-0 scripts/generate_kposs.m
838	:	1674359492.746	     1.062	0	26	0	0	magma -b label:=2.2.28.1-9.2-3.1-sl-0 scripts/generate_kposs.m
839	:	1674359492.749	     1.060	0	30	0	0	magma -b label:=2.2.28.1-9.3-1.1-sl-0 scripts/generate_kposs.m
829	:	1674359492.702	     1.111	0	26	0	0	magma -b label:=2.2.28.1-6.2-1.1-sl-0 scripts/generate_kposs.m
851	:	1674359492.797	     1.018	0	27	0	0	magma -b label:=2.2.28.1-18.2-1.1-sl-0 scripts/generate_kposs.m
861	:	1674359492.837	     0.988	0	27	0	0	magma -b label:=2.2.28.1-21.2-1.1-sl-0 scripts/generate_kposs.m
848	:	1674359492.785	     1.042	0	27	0	0	magma -b label:=2.2.28.1-16.1-3.1-sl-0 scripts/generate_kposs.m
840	:	1674359492.753	     1.081	0	26	0	0	magma -b label:=2.2.28.1-9.3-3.1-sl-0 scripts/generate_kposs.m
879	:	1674359492.999	     0.853	0	27	0	0	magma -b label:=2.2.28.1-29.1-1.1-sl-0 scripts/generate_kposs.m
854	:	1674359492.810	     1.051	0	27	0	0	magma -b label:=2.2.28.1-18.3-3.1-sl-0 scripts/generate_kposs.m
878	:	1674359492.990	     0.874	0	27	0	0	magma -b label:=2.2.28.1-28.1-3.1-sl-0 scripts/generate_kposs.m
880	:	1674359493.006	     0.869	0	27	0	0	magma -b label:=2.2.28.1-29.1-3.1-sl-0 scripts/generate_kposs.m
884	:	1674359493.069	     0.815	0	27	0	0	magma -b label:=2.2.28.1-31.1-3.1-sl-0 scripts/generate_kposs.m
883	:	1674359493.066	     0.822	0	27	0	0	magma -b label:=2.2.28.1-31.1-1.1-sl-0 scripts/generate_kposs.m
876	:	1674359492.983	     0.947	0	27	0	0	magma -b label:=2.2.28.1-27.4-3.1-sl-0 scripts/generate_kposs.m
901	:	1674359493.652	     0.613	0	27	0	0	magma -b label:=2.2.29.1-23.1-1.1-sl-0 scripts/generate_kposs.m
903	:	1674359493.657	     0.632	0	27	0	0	magma -b label:=2.2.29.1-25.1-1.1-sl-0 scripts/generate_kposs.m
896	:	1674359493.632	     0.661	0	27	0	0	magma -b label:=2.2.29.1-13.1-1.1-sl-0 scripts/generate_kposs.m
893	:	1674359493.623	     0.672	0	26	0	0	magma -b label:=2.2.29.1-7.1-1.1-sl-0 scripts/generate_kposs.m
889	:	1674359493.576	     0.756	0	28	0	0	magma -b label:=2.2.29.1-1.1-1.1-sl-0 scripts/generate_kposs.m
890	:	1674359493.585	     0.783	0	28	0	0	magma -b label:=2.2.29.1-4.1-1.1-sl-0 scripts/generate_kposs.m
892	:	1674359493.620	     0.787	0	26	0	0	magma -b label:=2.2.29.1-5.2-1.1-sl-0 scripts/generate_kposs.m
895	:	1674359493.630	     0.786	0	26	0	0	magma -b label:=2.2.29.1-9.1-1.1-sl-0 scripts/generate_kposs.m
902	:	1674359493.654	     0.766	0	27	0	0	magma -b label:=2.2.29.1-23.2-1.1-sl-0 scripts/generate_kposs.m
894	:	1674359493.625	     0.799	0	26	0	0	magma -b label:=2.2.29.1-7.2-1.1-sl-0 scripts/generate_kposs.m
900	:	1674359493.649	     0.795	0	27	0	0	magma -b label:=2.2.29.1-20.2-1.1-sl-0 scripts/generate_kposs.m
885	:	1674359493.459	     0.991	0	27	0	0	magma -b label:=2.2.28.1-31.2-1.1-sl-0 scripts/generate_kposs.m
886	:	1674359493.471	     0.982	0	27	0	0	magma -b label:=2.2.28.1-31.2-3.1-sl-0 scripts/generate_kposs.m
898	:	1674359493.645	     0.809	0	27	0	0	magma -b label:=2.2.29.1-16.1-1.1-sl-0 scripts/generate_kposs.m
934	:	1674359493.808	     0.655	0	26	0	0	magma -b label:=2.2.33.1-8.4-2.1-sl-0 scripts/generate_kposs.m
921	:	1674359493.736	     0.759	0	30	0	0	magma -b label:=2.2.33.1-4.3-1.1-sl-0 scripts/generate_kposs.m
905	:	1674359493.665	     0.832	0	27	0	0	magma -b label:=2.2.29.1-25.3-1.1-sl-0 scripts/generate_kposs.m
907	:	1674359493.673	     0.826	0	27	0	0	magma -b label:=2.2.29.1-28.2-1.1-sl-0 scripts/generate_kposs.m
906	:	1674359493.667	     0.838	0	27	0	0	magma -b label:=2.2.29.1-28.1-1.1-sl-0 scripts/generate_kposs.m
913	:	1674359493.690	     0.817	0	30	0	0	magma -b label:=2.2.33.1-2.2-1.1-sl-0 scripts/generate_kposs.m
933	:	1674359493.793	     0.717	0	26	0	0	magma -b label:=2.2.33.1-8.4-1.1-sl-0 scripts/generate_kposs.m
909	:	1674359493.678	     0.847	0	27	0	0	magma -b label:=2.2.33.1-1.1-1.1-sl-0 scripts/generate_kposs.m
929	:	1674359493.764	     0.768	0	26	0	0	magma -b label:=2.2.33.1-8.2-1.1-sl-0 scripts/generate_kposs.m
891	:	1674359493.618	     0.917	0	26	0	0	magma -b label:=2.2.29.1-5.1-1.1-sl-0 scripts/generate_kposs.m
897	:	1674359493.635	     0.903	0	27	0	0	magma -b label:=2.2.29.1-13.2-1.1-sl-0 scripts/generate_kposs.m
908	:	1674359493.675	     0.871	0	27	0	0	magma -b label:=2.2.29.1-29.1-1.1-sl-0 scripts/generate_kposs.m
938	:	1674359493.816	     0.735	0	27	0	0	magma -b label:=2.2.33.1-11.1-2.1-sl-0 scripts/generate_kposs.m
935	:	1674359493.810	     0.765	0	28	0	0	magma -b label:=2.2.33.1-9.1-1.1-sl-0 scripts/generate_kposs.m
899	:	1674359493.647	     0.930	0	27	0	0	magma -b label:=2.2.29.1-20.1-1.1-sl-0 scripts/generate_kposs.m
914	:	1674359493.699	     0.892	0	30	0	0	magma -b label:=2.2.33.1-2.2-2.1-sl-0 scripts/generate_kposs.m
904	:	1674359493.660	     0.934	0	27	0	0	magma -b label:=2.2.29.1-25.2-1.1-sl-0 scripts/generate_kposs.m
911	:	1674359493.684	     0.924	0	30	0	0	magma -b label:=2.2.33.1-2.1-1.1-sl-0 scripts/generate_kposs.m
940	:	1674359493.830	     0.784	0	27	0	0	magma -b label:=2.2.33.1-12.1-2.1-sl-0 scripts/generate_kposs.m
915	:	1674359493.702	     0.929	0	30	0	0	magma -b label:=2.2.33.1-3.1-1.1-sl-0 scripts/generate_kposs.m
910	:	1674359493.680	     0.967	0	28	0	0	magma -b label:=2.2.33.1-1.1-2.1-sl-0 scripts/generate_kposs.m
917	:	1674359493.711	     0.944	0	30	0	0	magma -b label:=2.2.33.1-4.1-1.1-sl-0 scripts/generate_kposs.m
923	:	1674359493.746	     0.921	0	26	0	0	magma -b label:=2.2.33.1-6.1-1.1-sl-0 scripts/generate_kposs.m
887	:	1674359493.562	     1.108	0	27	0	0	magma -b label:=2.2.28.1-32.1-1.1-sl-0 scripts/generate_kposs.m
924	:	1674359493.750	     0.927	0	26	0	0	magma -b label:=2.2.33.1-6.1-2.1-sl-0 scripts/generate_kposs.m
916	:	1674359493.704	     0.976	0	28	0	0	magma -b label:=2.2.33.1-3.1-2.1-sl-0 scripts/generate_kposs.m
912	:	1674359493.686	     0.996	0	30	0	0	magma -b label:=2.2.33.1-2.1-2.1-sl-0 scripts/generate_kposs.m
928	:	1674359493.762	     0.924	0	26	0	0	magma -b label:=2.2.33.1-8.1-2.1-sl-0 scripts/generate_kposs.m
925	:	1674359493.752	     0.938	0	26	0	0	magma -b label:=2.2.33.1-6.2-1.1-sl-0 scripts/generate_kposs.m
888	:	1674359493.564	     1.133	0	27	0	0	magma -b label:=2.2.28.1-32.1-3.1-sl-0 scripts/generate_kposs.m
936	:	1674359493.812	     0.891	0	26	0	0	magma -b label:=2.2.33.1-9.1-2.1-sl-0 scripts/generate_kposs.m
931	:	1674359493.785	     0.935	0	26	0	0	magma -b label:=2.2.33.1-8.3-1.1-sl-0 scripts/generate_kposs.m
937	:	1674359493.815	     0.908	0	27	0	0	magma -b label:=2.2.33.1-11.1-1.1-sl-0 scripts/generate_kposs.m
927	:	1674359493.757	     0.970	0	26	0	0	magma -b label:=2.2.33.1-8.1-1.1-sl-0 scripts/generate_kposs.m
920	:	1674359493.734	     0.998	0	28	0	0	magma -b label:=2.2.33.1-4.2-2.1-sl-0 scripts/generate_kposs.m
930	:	1674359493.776	     0.967	0	26	0	0	magma -b label:=2.2.33.1-8.2-2.1-sl-0 scripts/generate_kposs.m
926	:	1674359493.755	     0.991	0	26	0	0	magma -b label:=2.2.33.1-6.2-2.1-sl-0 scripts/generate_kposs.m
919	:	1674359493.719	     1.030	0	28	0	0	magma -b label:=2.2.33.1-4.2-1.1-sl-0 scripts/generate_kposs.m
918	:	1674359493.716	     1.036	0	28	0	0	magma -b label:=2.2.33.1-4.1-2.1-sl-0 scripts/generate_kposs.m
922	:	1674359493.738	     1.016	0	28	0	0	magma -b label:=2.2.33.1-4.3-2.1-sl-0 scripts/generate_kposs.m
939	:	1674359493.827	     0.942	0	27	0	0	magma -b label:=2.2.33.1-12.1-1.1-sl-0 scripts/generate_kposs.m
942	:	1674359493.855	     0.925	0	27	0	0	magma -b label:=2.2.33.1-12.2-2.1-sl-0 scripts/generate_kposs.m
945	:	1674359493.879	     0.904	0	27	0	0	magma -b label:=2.2.33.1-16.1-1.1-sl-0 scripts/generate_kposs.m
943	:	1674359493.863	     0.926	0	27	0	0	magma -b label:=2.2.33.1-12.3-1.1-sl-0 scripts/generate_kposs.m
941	:	1674359493.837	     0.958	0	27	0	0	magma -b label:=2.2.33.1-12.2-1.1-sl-0 scripts/generate_kposs.m
932	:	1674359493.788	     1.015	0	26	0	0	magma -b label:=2.2.33.1-8.3-2.1-sl-0 scripts/generate_kposs.m
944	:	1674359493.865	     0.941	0	27	0	0	magma -b label:=2.2.33.1-12.3-2.1-sl-0 scripts/generate_kposs.m
947	:	1674359493.890	     0.921	0	27	0	0	magma -b label:=2.2.33.1-16.2-1.1-sl-0 scripts/generate_kposs.m
946	:	1674359493.886	     0.935	0	27	0	0	magma -b label:=2.2.33.1-16.1-2.1-sl-0 scripts/generate_kposs.m
948	:	1674359493.934	     0.914	0	27	0	0	magma -b label:=2.2.33.1-16.2-2.1-sl-0 scripts/generate_kposs.m
984	:	1674359494.658	     0.686	0	26	0	0	magma -b label:=2.2.37.1-7.2-1.1-sl-0 scripts/generate_kposs.m
965	:	1674359494.500	     0.857	0	27	0	0	magma -b label:=2.2.33.1-22.2-1.1-sl-0 scripts/generate_kposs.m
977	:	1674359494.580	     0.781	0	27	0	0	magma -b label:=2.2.33.1-27.1-1.1-sl-0 scripts/generate_kposs.m
986	:	1674359494.672	     0.717	0	26	0	0	magma -b label:=2.2.37.1-9.2-1.1-sl-0 scripts/generate_kposs.m
957	:	1674359494.423	     0.975	0	27	0	0	magma -b label:=2.2.33.1-17.2-1.1-sl-0 scripts/generate_kposs.m
976	:	1674359494.577	     0.825	0	27	0	0	magma -b label:=2.2.33.1-25.1-2.1-sl-0 scripts/generate_kposs.m
954	:	1674359494.371	     1.050	0	27	0	0	magma -b label:=2.2.33.1-16.5-2.1-sl-0 scripts/generate_kposs.m
964	:	1674359494.498	     0.937	0	27	0	0	magma -b label:=2.2.33.1-22.1-2.1-sl-0 scripts/generate_kposs.m
993	:	1674359494.705	     0.738	0	27	0	0	magma -b label:=2.2.37.1-21.1-1.1-sl-0 scripts/generate_kposs.m
969	:	1674359494.513	     0.935	0	27	0	0	magma -b label:=2.2.33.1-24.2-1.1-sl-0 scripts/generate_kposs.m
980	:	1674359494.610	     0.845	0	28	0	0	magma -b label:=2.2.37.1-3.1-1.1-sl-0 scripts/generate_kposs.m
979	:	1674359494.597	     0.860	0	28	0	0	magma -b label:=2.2.37.1-1.1-1.1-sl-0 scripts/generate_kposs.m
987	:	1674359494.680	     0.779	0	26	0	0	magma -b label:=2.2.37.1-9.3-1.1-sl-0 scripts/generate_kposs.m
997	:	1674359494.734	     0.729	0	28	0	0	magma -b label:=2.2.40.1-1.1-1.1-sl-0 scripts/generate_kposs.m
981	:	1674359494.616	     0.850	0	28	0	0	magma -b label:=2.2.37.1-3.2-1.1-sl-0 scripts/generate_kposs.m
955	:	1674359494.409	     1.059	0	27	0	0	magma -b label:=2.2.33.1-17.1-1.1-sl-0 scripts/generate_kposs.m
982	:	1674359494.634	     0.836	0	28	0	0	magma -b label:=2.2.37.1-4.1-1.1-sl-0 scripts/generate_kposs.m
989	:	1674359494.686	     0.787	0	27	0	0	magma -b label:=2.2.37.1-11.2-1.1-sl-0 scripts/generate_kposs.m
994	:	1674359494.723	     0.753	0	27	0	0	magma -b label:=2.2.37.1-21.2-1.1-sl-0 scripts/generate_kposs.m
963	:	1674359494.466	     1.013	0	27	0	0	magma -b label:=2.2.33.1-22.1-1.1-sl-0 scripts/generate_kposs.m
983	:	1674359494.649	     0.832	0	26	0	0	magma -b label:=2.2.37.1-7.1-1.1-sl-0 scripts/generate_kposs.m
958	:	1674359494.427	     1.056	0	27	0	0	magma -b label:=2.2.33.1-17.2-2.1-sl-0 scripts/generate_kposs.m
988	:	1674359494.683	     0.803	0	27	0	0	magma -b label:=2.2.37.1-11.1-1.1-sl-0 scripts/generate_kposs.m
956	:	1674359494.419	     1.075	0	27	0	0	magma -b label:=2.2.33.1-17.1-2.1-sl-0 scripts/generate_kposs.m
953	:	1674359494.334	     1.174	0	27	0	0	magma -b label:=2.2.33.1-16.5-1.1-sl-0 scripts/generate_kposs.m
990	:	1674359494.688	     0.825	0	27	0	0	magma -b label:=2.2.37.1-12.1-1.1-sl-0 scripts/generate_kposs.m
991	:	1674359494.693	     0.822	0	27	0	0	magma -b label:=2.2.37.1-12.2-1.1-sl-0 scripts/generate_kposs.m
951	:	1674359494.295	     1.222	0	27	0	0	magma -b label:=2.2.33.1-16.4-1.1-sl-0 scripts/generate_kposs.m
985	:	1674359494.670	     0.852	0	26	0	0	magma -b label:=2.2.37.1-9.1-1.1-sl-0 scripts/generate_kposs.m
959	:	1674359494.446	     1.090	0	27	0	0	magma -b label:=2.2.33.1-18.1-1.1-sl-0 scripts/generate_kposs.m
962	:	1674359494.457	     1.082	0	27	0	0	magma -b label:=2.2.33.1-18.2-2.1-sl-0 scripts/generate_kposs.m
971	:	1674359494.534	     1.006	0	27	0	0	magma -b label:=2.2.33.1-24.3-1.1-sl-0 scripts/generate_kposs.m
949	:	1674359494.267	     1.282	0	27	0	0	magma -b label:=2.2.33.1-16.3-1.1-sl-0 scripts/generate_kposs.m
975	:	1674359494.553	     0.999	0	27	0	0	magma -b label:=2.2.33.1-25.1-1.1-sl-0 scripts/generate_kposs.m
966	:	1674359494.502	     1.060	0	27	0	0	magma -b label:=2.2.33.1-22.2-2.1-sl-0 scripts/generate_kposs.m
960	:	1674359494.453	     1.115	0	27	0	0	magma -b label:=2.2.33.1-18.1-2.1-sl-0 scripts/generate_kposs.m
952	:	1674359494.297	     1.276	0	27	0	0	magma -b label:=2.2.33.1-16.4-2.1-sl-0 scripts/generate_kposs.m
968	:	1674359494.510	     1.065	0	27	0	0	magma -b label:=2.2.33.1-24.1-2.1-sl-0 scripts/generate_kposs.m
950	:	1674359494.292	     1.290	0	27	0	0	magma -b label:=2.2.33.1-16.3-2.1-sl-0 scripts/generate_kposs.m
967	:	1674359494.507	     1.078	0	27	0	0	magma -b label:=2.2.33.1-24.1-1.1-sl-0 scripts/generate_kposs.m
995	:	1674359494.726	     0.876	0	27	0	0	magma -b label:=2.2.37.1-21.3-1.1-sl-0 scripts/generate_kposs.m
961	:	1674359494.454	     1.151	0	27	0	0	magma -b label:=2.2.33.1-18.2-1.1-sl-0 scripts/generate_kposs.m
998	:	1674359494.746	     0.861	0	26	0	0	magma -b label:=2.2.40.1-1.1-2.1-sl-0 scripts/generate_kposs.m
1000	:	1674359494.752	     0.870	0	28	0	0	magma -b label:=2.2.40.1-2.1-2.1-sl-0 scripts/generate_kposs.m
978	:	1674359494.593	     1.039	0	27	0	0	magma -b label:=2.2.33.1-27.1-2.1-sl-0 scripts/generate_kposs.m
996	:	1674359494.729	     0.905	0	27	0	0	magma -b label:=2.2.37.1-21.4-1.1-sl-0 scripts/generate_kposs.m
1007	:	1674359494.797	     0.845	0	26	0	0	magma -b label:=2.2.40.1-5.1-1.1-sl-0 scripts/generate_kposs.m
992	:	1674359494.699	     0.947	0	27	0	0	magma -b label:=2.2.37.1-16.1-1.1-sl-0 scripts/generate_kposs.m
973	:	1674359494.540	     1.108	0	27	0	0	magma -b label:=2.2.33.1-24.4-1.1-sl-0 scripts/generate_kposs.m
1001	:	1674359494.753	     0.897	0	28	0	0	magma -b label:=2.2.40.1-3.1-1.1-sl-0 scripts/generate_kposs.m
1003	:	1674359494.771	     0.881	0	28	0	0	magma -b label:=2.2.40.1-3.2-1.1-sl-0 scripts/generate_kposs.m
970	:	1674359494.528	     1.125	0	27	0	0	magma -b label:=2.2.33.1-24.2-2.1-sl-0 scripts/generate_kposs.m
1002	:	1674359494.755	     0.916	0	28	0	0	magma -b label:=2.2.40.1-3.1-2.1-sl-0 scripts/generate_kposs.m
974	:	1674359494.548	     1.136	0	27	0	0	magma -b label:=2.2.33.1-24.4-2.1-sl-0 scripts/generate_kposs.m
999	:	1674359494.749	     0.951	0	28	0	0	magma -b label:=2.2.40.1-2.1-1.1-sl-0 scripts/generate_kposs.m
1011	:	1674359494.823	     0.888	0	26	0	0	magma -b label:=2.2.40.1-6.2-1.1-sl-0 scripts/generate_kposs.m
1012	:	1674359494.851	     0.881	0	26	0	0	magma -b label:=2.2.40.1-6.2-2.1-sl-0 scripts/generate_kposs.m
972	:	1674359494.538	     1.205	0	27	0	0	magma -b label:=2.2.33.1-24.3-2.1-sl-0 scripts/generate_kposs.m
1004	:	1674359494.784	     0.976	0	28	0	0	magma -b label:=2.2.40.1-3.2-2.1-sl-0 scripts/generate_kposs.m
1008	:	1674359494.806	     0.970	0	26	0	0	magma -b label:=2.2.40.1-5.1-2.1-sl-0 scripts/generate_kposs.m
1006	:	1674359494.791	     1.028	0	26	0	0	magma -b label:=2.2.40.1-4.1-2.1-sl-0 scripts/generate_kposs.m
1005	:	1674359494.786	     1.075	0	28	0	0	magma -b label:=2.2.40.1-4.1-1.1-sl-0 scripts/generate_kposs.m
1009	:	1674359494.809	     1.055	0	26	0	0	magma -b label:=2.2.40.1-6.1-1.1-sl-0 scripts/generate_kposs.m
1010	:	1674359494.814	     1.053	0	26	0	0	magma -b label:=2.2.40.1-6.1-2.1-sl-0 scripts/generate_kposs.m
1047	:	1674359495.565	     0.648	0	28	0	0	magma -b label:=2.2.41.1-2.2-1.1-sl-0 scripts/generate_kposs.m
1049	:	1674359495.574	     0.682	0	26	0	0	magma -b label:=2.2.41.1-4.2-1.1-sl-0 scripts/generate_kposs.m
1046	:	1674359495.554	     0.736	0	28	0	0	magma -b label:=2.2.41.1-2.1-1.1-sl-0 scripts/generate_kposs.m
1045	:	1674359495.551	     0.746	0	28	0	0	magma -b label:=2.2.41.1-1.1-1.1-sl-0 scripts/generate_kposs.m
1050	:	1674359495.576	     0.729	0	28	0	0	magma -b label:=2.2.41.1-4.3-1.1-sl-0 scripts/generate_kposs.m
1051	:	1674359495.585	     0.730	0	26	0	0	magma -b label:=2.2.41.1-5.1-1.1-sl-0 scripts/generate_kposs.m
1031	:	1674359495.478	     0.840	0	27	0	0	magma -b label:=2.2.40.1-15.1-1.1-sl-0 scripts/generate_kposs.m
1022	:	1674359495.450	     0.869	0	27	0	0	magma -b label:=2.2.40.1-10.1-2.1-sl-0 scripts/generate_kposs.m
1029	:	1674359495.473	     0.856	0	27	0	0	magma -b label:=2.2.40.1-13.2-1.1-sl-0 scripts/generate_kposs.m
1030	:	1674359495.476	     0.858	0	27	0	0	magma -b label:=2.2.40.1-13.2-2.1-sl-0 scripts/generate_kposs.m
1027	:	1674359495.468	     0.868	0	27	0	0	magma -b label:=2.2.40.1-13.1-1.1-sl-0 scripts/generate_kposs.m
1028	:	1674359495.471	     0.868	0	27	0	0	magma -b label:=2.2.40.1-13.1-2.1-sl-0 scripts/generate_kposs.m
1054	:	1674359495.608	     0.746	0	26	0	0	magma -b label:=2.2.41.1-8.2-1.1-sl-0 scripts/generate_kposs.m
1021	:	1674359495.445	     0.917	0	27	0	0	magma -b label:=2.2.40.1-10.1-1.1-sl-0 scripts/generate_kposs.m
1044	:	1674359495.543	     0.860	0	27	0	0	magma -b label:=2.2.40.1-20.1-2.1-sl-0 scripts/generate_kposs.m
1024	:	1674359495.459	     0.946	0	27	0	0	magma -b label:=2.2.40.1-12.1-2.1-sl-0 scripts/generate_kposs.m
1014	:	1674359495.359	     1.049	0	26	0	0	magma -b label:=2.2.40.1-8.1-2.1-sl-0 scripts/generate_kposs.m
1036	:	1674359495.497	     0.914	0	27	0	0	magma -b label:=2.2.40.1-16.1-2.1-sl-0 scripts/generate_kposs.m
1052	:	1674359495.587	     0.826	0	26	0	0	magma -b label:=2.2.41.1-5.2-1.1-sl-0 scripts/generate_kposs.m
1053	:	1674359495.605	     0.810	0	26	0	0	magma -b label:=2.2.41.1-8.1-1.1-sl-0 scripts/generate_kposs.m
1023	:	1674359495.457	     0.960	0	27	0	0	magma -b label:=2.2.40.1-12.1-1.1-sl-0 scripts/generate_kposs.m
1034	:	1674359495.487	     0.937	0	27	0	0	magma -b label:=2.2.40.1-15.2-2.1-sl-0 scripts/generate_kposs.m
1042	:	1674359495.539	     0.888	0	27	0	0	magma -b label:=2.2.40.1-18.3-2.1-sl-0 scripts/generate_kposs.m
1041	:	1674359495.525	     0.905	0	27	0	0	magma -b label:=2.2.40.1-18.3-1.1-sl-0 scripts/generate_kposs.m
1033	:	1674359495.484	     0.953	0	27	0	0	magma -b label:=2.2.40.1-15.2-1.1-sl-0 scripts/generate_kposs.m
1058	:	1674359495.637	     0.809	0	27	0	0	magma -b label:=2.2.41.1-10.1-1.1-sl-0 scripts/generate_kposs.m
1038	:	1674359495.516	     0.937	0	27	0	0	magma -b label:=2.2.40.1-18.1-2.1-sl-0 scripts/generate_kposs.m
1035	:	1674359495.489	     0.967	0	27	0	0	magma -b label:=2.2.40.1-16.1-1.1-sl-0 scripts/generate_kposs.m
1016	:	1674359495.392	     1.078	0	26	0	0	magma -b label:=2.2.40.1-9.1-2.1-sl-0 scripts/generate_kposs.m
1015	:	1674359495.363	     1.111	0	26	0	0	magma -b label:=2.2.40.1-9.1-1.1-sl-0 scripts/generate_kposs.m
1055	:	1674359495.609	     0.875	0	26	0	0	magma -b label:=2.2.41.1-8.3-1.1-sl-0 scripts/generate_kposs.m
1059	:	1674359495.645	     0.842	0	27	0	0	magma -b label:=2.2.41.1-10.2-1.1-sl-0 scripts/generate_kposs.m
1043	:	1674359495.541	     0.950	0	27	0	0	magma -b label:=2.2.40.1-20.1-1.1-sl-0 scripts/generate_kposs.m
1063	:	1674359495.654	     0.838	0	27	0	0	magma -b label:=2.2.41.1-16.2-1.1-sl-0 scripts/generate_kposs.m
1020	:	1674359495.437	     1.059	0	26	0	0	magma -b label:=2.2.40.1-9.3-2.1-sl-0 scripts/generate_kposs.m
1048	:	1674359495.571	     0.927	0	28	0	0	magma -b label:=2.2.41.1-4.1-1.1-sl-0 scripts/generate_kposs.m
1017	:	1674359495.402	     1.098	0	26	0	0	magma -b label:=2.2.40.1-9.2-1.1-sl-0 scripts/generate_kposs.m
1056	:	1674359495.625	     0.888	0	26	0	0	magma -b label:=2.2.41.1-8.4-1.1-sl-0 scripts/generate_kposs.m
1018	:	1674359495.405	     1.118	0	26	0	0	magma -b label:=2.2.40.1-9.2-2.1-sl-0 scripts/generate_kposs.m
1019	:	1674359495.424	     1.101	0	26	0	0	magma -b label:=2.2.40.1-9.3-1.1-sl-0 scripts/generate_kposs.m
1057	:	1674359495.634	     0.894	0	26	0	0	magma -b label:=2.2.41.1-9.1-1.1-sl-0 scripts/generate_kposs.m
1065	:	1674359495.674	     0.858	0	27	0	0	magma -b label:=2.2.41.1-16.4-1.1-sl-0 scripts/generate_kposs.m
1013	:	1674359495.347	     1.188	0	26	0	0	magma -b label:=2.2.40.1-8.1-1.1-sl-0 scripts/generate_kposs.m
1060	:	1674359495.648	     0.888	0	27	0	0	magma -b label:=2.2.41.1-10.3-1.1-sl-0 scripts/generate_kposs.m
1061	:	1674359495.650	     0.888	0	27	0	0	magma -b label:=2.2.41.1-10.4-1.1-sl-0 scripts/generate_kposs.m
1062	:	1674359495.652	     0.890	0	27	0	0	magma -b label:=2.2.41.1-16.1-1.1-sl-0 scripts/generate_kposs.m
1040	:	1674359495.520	     1.032	0	27	0	0	magma -b label:=2.2.40.1-18.2-2.1-sl-0 scripts/generate_kposs.m
